ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	vlan	inner_vlan
1476748756.998810	CfaIkw4q2lp7YJCp9b	147.248.1.45	8	155.19.59.135	0	icmp	-	0.000283	46	23	OTH	F	F	0	-	2	102	1	51	(empty)	107	-
1476748812.038427	CMz3wMnK1OYTWlZWe	172.17.3.200	50952	155.19.62.150	9140	tcp	http	0.001831	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748517.051869	CpcfSGXyYEJRqXAy1	147.248.1.45	65203	155.19.59.187	135	tcp	dce_rpc	0.000914	116	160	OTH	F	F	0	ADd	2	196	1	200	(empty)	366	-
1476748807.053914	C25zQw2si0AIjg4jVf	155.19.58.22	47952	214.3.88.60	53	udp	dns	0.000625	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748807.073093	Cyfttz1uEHWavVPdfe	155.19.58.22	50083	214.3.88.60	53	udp	dns	0.000556	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748817.104927	CPp9um2uvZGF1B8VCj	172.17.3.201	40605	155.19.62.148	9190	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748517.056527	Ck05zCxJ6sI0R6roc	147.248.1.45	65210	155.19.59.179	135	tcp	dce_rpc	0.049733	140	84	S1	F	F	0	ShAdD	4	196	2	176	(empty)	366	-
1476748517.120065	ClddBi3t6WGXXPb7T9	172.17.3.201	46177	155.19.62.148	9440	tcp	http	0.002070	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748517.120014	CgnUsS323HyMBMA06c	172.17.3.201	46963	155.19.62.149	9340	tcp	-	0.002864	55	0	S1	T	F	0	ShADa	4	271	2	112	(empty)	365	-
1476748807.126429	CB1Fix3Nu6xUZyLF55	155.19.62.147	43904	214.3.88.60	53	udp	dns	0.000599	80	194	SF	F	F	0	Dd	2	136	2	250	(empty)	365	-
1476748807.127870	CmBa2u3KxN0ErEwX16	155.19.62.147	41089	214.3.88.60	53	udp	dns	0.000609	112	226	SF	F	F	0	Dd	2	168	2	282	(empty)	365	-
1476748807.128580	CWyBJp39lSRDvSBUXg	155.19.62.147	32561	214.3.88.60	53	udp	dns	0.001171	80	112	SF	F	F	0	Dd	2	136	2	168	(empty)	365	-
1476748812.152274	CMeXzWeNvIYeW3Hu6	155.19.62.85	8090	172.17.3.201	35220	tcp	-	0.000599	0	0	OTH	F	T	0	H	2	120	0	0	(empty)	361	-
1476748812.204153	CeaKKJ1S22PieL8y35	172.17.3.201	30714	155.19.62.84	8090	tcp	http	0.001704	55	1621	RSTO	T	F	0	ShADTadtffRR	13	794	12	3882	(empty)	361	-
1476748817.219227	CXZlzF1lOVjtts9q81	172.17.3.201	11640	155.19.62.84	8090	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748817.219259	CiIvUh9R5h0iaSvXh	172.17.3.201	59276	155.19.62.84	8090	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748817.219391	C7eoPW2qWFwgYRtpt8	172.17.3.201	34478	155.19.62.148	9390	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748517.236207	CtgJQ7eewDUVFnCAf	172.17.3.201	33260	155.19.62.84	8090	tcp	-	0.001266	4294967296	4294967296	SF	T	F	0	ShAFFff	7	372	4	224	(empty)	361	-
1476748517.236329	CExIpZ3MESRy7rUGQk	172.17.3.201	53349	155.19.62.148	9390	tcp	http	0.001859	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748517.236937	CZMbDn4UYVaQjFAxHh	172.17.3.201	32306	155.19.62.149	9440	tcp	http	0.002152	55	2158	SF	T	F	0	ShADadfF	7	427	6	2478	(empty)	365	-
1476748817.257187	C4IympYAfmxcFbFo8	172.17.3.201	36121	155.19.62.150	9340	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748517.258524	CaovTn1zUcPnbDvJZe	172.17.3.201	35779	155.19.62.83	9090	tcp	-	0.001666	4294967296	908694990	SF	T	F	908694990	ShAFFff	7	372	3	164	(empty)	361	-
1476748517.268095	CB44MXwDQxzFv4Ro8	172.17.3.201	19286	155.19.62.150	9340	tcp	http	0.002643	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748812.268963	CyAbKr1W3n2AfLbIgc	172.17.3.201	60243	155.19.62.150	9340	tcp	http	0.003370	55	2158	RSTO	T	F	0	ShADTadfRR	13	794	6	2478	(empty)	365	-
1476748807.278228	Cu6Ecv2pVOOJsTAKO2	155.19.59.139	56113	214.3.88.60	53	udp	dns	0.001138	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748812.280706	CUVYuD4JVMcNFbMtl2	172.17.3.201	2020	155.19.62.148	9490	tcp	http	0.002371	55	2158	RSTO	T	F	0	ShADTadfRR	13	794	6	2478	(empty)	365	-
1476748817.314097	CnpHIK1N7qaC8zxYE8	172.17.3.201	59867	155.19.62.85	8090	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748517.321183	Cx7hFd3nbczwlsgwu7	172.17.3.201	36362	155.19.62.148	9490	tcp	-	0.002224	55	2158	SF	T	F	0	SADadfF	7	427	6	2470	(empty)	365	-
1476748812.311464	CtWv5z1h8jP8msyx19	155.19.62.103	53261	155.19.59.2	4900	tcp	-	0.026561	591303115	2244	SF	F	F	2450	ShADadtTFRf	20	4515	18	3263	(empty)	362	-
1476748517.335856	CKMVqn42kvpmnq7mT	155.19.59.43	58641	155.19.59.2	4900	tcp	-	0.032970	1883	2246	S2	F	F	0	ShadADF	5	291	9	2685	(empty)	351	-
1476748807.377076	C1fB9F1A7UwE0grL2h	155.19.59.139	23066	214.3.88.60	53	udp	dns	0.000748	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	10	-
1476748812.378193	Chghix1amcd1qiHFlc	172.17.3.200	52248	155.19.59.130	8095	tcp	-	2.000059	0	0	S0	T	F	0	S	2	120	0	0	(empty)	162	-
1476748812.378687	CxClg53pX2RwW5vuO3	172.17.3.200	57203	155.19.59.138	9010	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	139	-
1476748517.066754	C6blX52SDG91Vq0f0h	147.248.1.45	65218	155.19.59.179	49154	tcp	dce_rpc	0.336198	6173	4006	OTH	F	F	0	ADad	14	3664	14	2321	(empty)	366	-
1476748812.409354	CCtbh13I6I5TGNwegg	172.17.3.201	59612	155.19.62.85	8090	tcp	-	0.003498	1100651710	1643118500	RSTO	T	F	1643118116	ShADadtfR	8	479	7	2405	(empty)	162	-
1476748812.412423	C1LIdE1l3s1w9E9ao	155.19.62.149	9090	172.17.3.201	32024	tcp	-	0.000582	565	0	RSTRH	F	T	0	Dar	1	617	2	104	(empty)	161	-
1476748812.422399	CWyagX278FKW2DIZd	172.17.3.201	47901	155.19.62.152	8090	tcp	http	0.002101	55	1620	RSTO	T	F	0	ShADadfR	7	427	6	1940	(empty)	365	-
1476748817.424851	CQuvOh2t24uGmLkxI	155.19.62.147	35682	158.13.136.71	8140	tcp	-	-	-	-	S0	F	F	0	S	1	60	0	0	(empty)	365	-
1476748517.464400	Ca6RawoVYzXtE0uFg	172.17.3.201	51974	155.19.62.152	8090	tcp	http	0.003556	55	1620	SF	T	F	0	ShADTadfFF	13	794	7	1992	(empty)	365	-
1476748817.469662	CvNMmvJnV4zUNax88	172.17.3.201	8759	155.19.62.152	8090	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748757.475520	CNtbFj3gPYlGlPuR	155.19.59.179	62788	214.3.88.60	389	udp	-	0.000710	174	182	SF	F	F	0	Dd	1	202	1	210	(empty)	10	-
1476748508.677705	CSR7UinVdumoubSx	147.248.1.45	64990	155.19.59.186	49154	tcp	dce_rpc	8.811893	8813	10722	SF	F	F	0	ShADadFf	45	10625	45	12534	(empty)	366	-
1476748817.492254	CVmH581ICzcuRcqH8	155.19.59.179	64493	155.29.177.139	5723	tcp	-	-	-	-	S0	F	F	0	S	1	48	0	0	(empty)	366	-
1476748812.497436	C9jIws4NmulpQVPya4	172.17.3.201	51503	155.19.62.151	9090	tcp	-	0.002162	1038316924	2158	RSTOS0	T	F	0	SADadR	9	586	2	329	(empty)	162	-
1476748807.517020	CKOc9rtzciJwEJMRi	155.19.58.18	41917	214.3.88.60	53	udp	dns	0.000577	80	194	SF	F	F	0	Dd	2	136	2	250	(empty)	2115	-
1476748807.517738	CZl2Bs2RVGy7uARkI2	155.19.58.18	55610	214.3.88.60	53	udp	dns	0.000660	112	226	SF	F	F	0	Dd	2	168	2	282	(empty)	2115	-
1476748807.518639	CvXKOk274gN8RERGG8	155.19.58.18	50000	214.3.88.60	53	udp	dns	0.000506	80	112	SF	F	F	0	Dd	2	136	2	168	(empty)	2115	-
1476748517.518024	Cc6tep1Jq7jM1B5Wag	172.17.3.201	36269	155.19.62.149	9390	tcp	-	0.001911	55	2158	S3	T	F	0	ShAdf	5	268	4	1006	(empty)	365	-
1476748807.545940	C0pNMU3fbvHNtUutu3	155.19.59.139	25033	214.3.88.60	53	udp	dns	0.000563	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	139	-
1476748517.640006	CLYCJ7TuMQEeQf4Fa	172.17.3.201	42887	155.19.62.149	9540	tcp	-	0.002332	54	2158	SF	T	F	0	ShADTdfFa	10	583	6	2478	(empty)	365	-
1476748517.053503	CYEJTw3DDzytbZWff2	147.248.1.45	65205	155.19.59.187	135	tcp	-	0.588997	1524	1356	SF	F	F	0	ShADdFf	5	1036	3	1172	(empty)	366	-
1476748517.640917	CJxCz02SMsjEKh28hj	172.17.3.201	24971	155.19.62.148	9090	tcp	http	0.003195	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748817.660297	CqB7OLCJkuYaoIZXc	172.17.3.201	43651	155.19.62.148	9140	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748807.701059	CIdPiiYukiVYSB0Ff	155.19.59.139	50129	214.3.88.60	53	udp	dns	0.000924	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748517.726652	CIskdD1oVb2FBu2e32	172.17.3.201	38711	155.19.62.151	9540	tcp	-	0.002914	1981259083	0	RSTO	T	F	0	SADafR	10	583	2	104	(empty)	162	-
1476748817.729547	Cxu7CF4ZdNCPJNwK8i	172.17.3.201	58211	155.19.62.150	9290	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748517.727586	CcIKAG4wEVYwaRIcBk	172.17.3.201	16391	155.19.62.150	9290	tcp	http	0.003012	55	2158	SF	T	F	0	ShADadFfR	6	363	6	2478	(empty)	365	-
1476748812.731807	C3wbIm1W6OPr37bkpj	172.17.3.201	30234	155.19.62.148	9140	tcp	http	0.002854	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748757.582759	COVaMB3ceBtnK4k649	147.248.1.46	57752	155.19.62.156	161	udp	snmp	0.206587	290	1942	SF	F	F	0	^dD	2	346	13	2306	(empty)	365	-
1476748807.793274	CK5QJc4BI5nZUF4Yj3	155.19.62.99	46266	214.3.88.60	53	udp	dns	0.000453	40	194	SF	F	F	0	Dd	1	68	2	250	(empty)	362	-
1476748807.793840	CQ3Wey49NQ9xfGnnQ8	155.19.62.99	49270	214.3.88.60	53	udp	dns	0.000498	56	113	SF	F	F	0	Dd	1	84	1	141	(empty)	362	-
1476748807.794514	CBufuD1gpVvD5A7cM2	155.19.62.99	53847	214.3.88.60	53	udp	dns	0.000484	40	56	SF	F	F	0	Dd	1	68	1	84	(empty)	362	-
1476748812.809776	C3GzOK35wvEEo18qci	172.17.3.201	9781	155.19.59.130	8095	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	139	-
1476748517.840777	CFoo443XM5Uj16oPkl	172.17.3.201	39719	155.19.62.148	9290	tcp	http	0.002286	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748807.844102	CX2AKu1PJ3Ux5k5Gp3	155.19.62.84	56626	214.3.88.60	53	udp	dns	0.000124	40	194	SF	F	F	0	Dd	1	68	2	250	(empty)	10	-
1476748517.842038	C7Uikq374VBD8kfiS8	172.17.3.201	44259	155.19.62.150	9390	tcp	http	0.002158	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748807.844247	CVNcu93YibJ3yWQHBc	155.19.62.84	48435	214.3.88.60	53	udp	dns	0.000124	56	226	SF	F	F	0	Dd	1	84	2	282	(empty)	10	-
1476748807.844251	Cn6Cdj1QlF7fKuRgrf	155.19.62.84	63643	214.3.88.60	53	udp	dns	0.000377	40	112	SF	F	F	0	Dd	1	68	2	168	(empty)	10	-
1476748817.850723	Cl2Prg4FMgsrHOI0R6	172.17.3.201	38510	155.19.62.150	9390	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748817.857055	CmXKcC1Ab5hMwTDbLf	172.17.3.201	44484	155.19.62.148	9540	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748812.857914	COVY7F1Psb1AXawtja	172.17.3.201	38253	155.19.62.150	9390	tcp	-	0.000162	2050791231	2158	RSTO	T	F	0	DadAfRR	10	630	5	2418	(empty)	162	-
1476748812.857917	CsCOwc3bDbqFl9uavg	172.17.3.201	10501	155.19.62.148	9540	tcp	http	0.000947	55	2158	RSTO	T	F	0	ShaADdfR	7	427	6	2478	(empty)	365	-
1476748807.898351	CMFs7l3RYVAWLCDuW5	155.19.59.139	49399	214.3.88.60	53	udp	dns	0.000638	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748817.925959	CpDETM18oK5Xf2q9Rj	155.19.59.131	53931	155.19.59.2	4900	tcp	-	-	-	-	S0	F	F	0	S	1	60	0	0	(empty)	139	-
1476748817.925952	CC8u243ZoLaooxl2e7	155.19.59.131	53930	155.19.59.2	4900	tcp	-	-	-	-	S0	F	F	0	S	1	60	0	0	(empty)	139	-
1476748817.948081	C6rIt8ImEiM76djfg	172.17.3.201	31069	155.19.62.150	9440	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748812.947522	CIEwPlyKxDNxk5Oc5	172.17.3.201	41565	155.19.62.150	9440	tcp	http	0.002182	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748812.975572	CzOZXz2ni9CEqc9pb	172.17.3.201	61239	155.19.62.149	9140	tcp	-	0.002212	246165539	2158	RSTO	T	F	1593	ShADFRd	8	467	2	677	(empty)	162	-
1476748517.990611	CCYZ4c1WJDBpsf1lme	155.19.62.149	9140	172.17.3.201	14732	tcp	-	0.001594	1593	55	OTH	F	T	0	HadD	2	1480	3	211	(empty)	161	-
1476748517.059891	CQO2Ds1IBsYFvTW1Oa	147.248.1.45	65212	155.19.59.179	135	tcp	dce_rpc,ntlm	0.937847	1524	1356	S2	F	F	0	^hADdF	5	1144	3	1488	(empty)	107	-
1476748757.977163	CygiVxPa0B2uPAxJ7	147.248.1.45	59563	155.19.62.69	161	udp	-	0.037465	340	0	S0	F	F	0	D	3	424	0	0	(empty)	107	-
1476748758.023855	CrEisK2SHeyWCXRa9b	147.248.1.45	8	155.19.59.166	0	icmp	-	0.000474	23	46	OTH	F	F	0	-	1	51	2	102	(empty)	366	-
1476748758.025039	CefZ5M1Wh8hObY3Fpi	155.19.59.179	62789	214.3.88.60	389	udp	-	0.000780	173	364	SF	F	F	0	Dd	1	201	2	420	(empty)	10	-
1476748758.038782	CXjnN9ctEHhEvXnni	147.248.1.45	59565	155.19.62.131	161	udp	snmp	0.011097	66	266	SF	F	F	0	Dd	1	94	2	322	(empty)	364	-
1476748518.090511	C1Tp4b3FJHDjhv36Sb	172.17.3.201	35453	155.19.62.149	9190	tcp	-	0.001909	55	2158	S3	T	F	0	ShADadf	4	271	5	2201	(empty)	365	-
1476748808.095839	ClNTC52nVmzfRFZpP9	155.19.59.139	45752	214.3.88.60	53	udp	dns	0.000907	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748813.153884	CXn7qa42xfz64QRrd6	172.17.3.201	35522	155.19.62.151	9240	tcp	http	0.001810	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748518.210186	CWQQvh418w8v83sRe2	172.17.3.201	37266	155.19.62.151	9240	tcp	-	0.002498	4294967351	1934	SH	T	F	0	SADTadF	11	635	4	2141	(empty)	365	-
1476748518.210879	Cb7GXO36f6AOEJ0AWh	172.17.3.201	48565	155.19.62.149	9490	tcp	-	0.002094	880384164	2158	RSTOS0	T	F	0	SADadRR	11	635	4	2366	(empty)	162	-
1476748808.214941	CyenBe2wm9sbFbBNj1	155.19.59.139	62938	214.3.88.60	53	udp	dns	0.001033	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	139	-
1476748813.254582	CcvyGP1z4l2ilJmFlc	172.17.3.201	36571	155.19.62.85	9095	tcp	-	0.000130	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	162	-
1476748813.254662	C1cJ3v1FABj7zB4G5d	172.17.3.201	23429	155.19.62.85	9010	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	361	-
1476748813.256712	Ce4Iwy2McxNaRMT3u6	172.17.3.201	35786	155.19.62.151	9290	tcp	-	0.002513	54	0	SH	T	F	0	SADTFa	8	534	1	52	(empty)	365	-
1476748809.552754	ClVzd82cz1rwjnRTs6	155.19.59.171	44398	158.13.136.71	8140	tcp	-	3.719571	898463904	108620768	SF	F	F	108623088	ShADadtTffF	18	6697	19	7957	(empty)	366	-
1476748518.273189	CUdT761XYkubQCKFKf	155.19.62.151	9290	172.17.3.201	30834	tcp	-	0.001576	2158	55	OTH	F	T	0	HdDa	2	677	4	263	(empty)	161	-
1476748813.297836	CAIuc43jiBWftiaoPi	172.17.3.201	3109	155.19.62.150	9090	tcp	http	0.001009	55	2158	RSTO	T	F	0	ShADTadfRR	13	794	6	2478	(empty)	365	-
1476748808.347555	CQmxKl3xedDPdutO84	155.19.59.139	43981	214.3.88.60	53	udp	dns	0.001331	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	10	-
1476748518.413859	C11NPW1qJe39n5N5V6	155.213.222.231	1556	155.19.59.115	23037	tcp	-	0.000231	1	1165127167	OTH	F	F	0	Aa	1	52	2	104	(empty)	138	-
1476748518.415874	CXbocC3uzM7rfhtw51	172.17.3.201	33766	155.19.62.150	9140	tcp	http	0.002075	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748808.425982	CylQOI28mU3xRS8ot1	155.19.62.158	57096	214.3.88.60	53	udp	dns	0.000612	86	133	SF	F	F	0	Dd	2	142	1	161	(empty)	365	-
1476748808.434162	C3T7xN3LuW7pCC3toa	155.19.62.158	35463	214.3.88.60	53	udp	dns	0.000607	43	133	SF	F	F	0	Dd	1	71	1	161	(empty)	365	-
1476748809.721575	CdV1T41kNpg0XnnbW7	155.19.62.131	60811	158.13.136.71	8140	tcp	ssl	3.752139	1609877519	6306	SF	F	F	3881	ShADadTfFF	20	5811	9	2283	(empty)	364	-
1476748818.513985	C7fWac417xcZ1rf58i	158.13.136.71	8140	155.19.62.84	43850	tcp	-	-	-	-	OTH	F	F	0	H	1	60	0	0	(empty)	361	-
1476748518.554044	CI4C7q1z58o4MQZckh	172.17.3.201	64572	155.19.62.150	9240	tcp	http	0.002134	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748517.895646	CdcXuS35OkqtRqTFB9	155.19.62.89	48960	158.13.136.71	8140	tcp	-	0.685870	497903564	966262850	SF	F	F	966368845	ShADadTtfFF	190	242968	45	6830	(empty)	361	-
1476748808.643830	C5rqH213FuRZ4Ae5Ih	155.19.59.139	48379	214.3.88.60	53	udp	dns	0.000548	43	266	SF	F	F	0	Dd	1	71	2	322	(empty)	10	-
1476748808.659140	CEbaWn2ZzATfdvdJae	155.19.59.139	43408	214.3.88.60	53	udp	dns	0.000581	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	139	-
1476748518.667708	C3c4qtNI5qZGz5HF6	172.17.3.201	20015	155.19.62.151	9140	tcp	-	0.000714	1	2158	OTH	T	F	0	Ad	2	104	3	2314	(empty)	365	-
1476748808.673658	CN8D0g3o9wUpnnPb8l	155.19.59.3	37487	214.3.88.60	53	udp	dns	0.000586	43	133	SF	F	F	0	Dd	1	71	1	161	(empty)	351	-
1476748809.973555	CvG8a69stme8bn278	155.19.62.147	35680	158.13.136.71	8140	tcp	-	3.748570	4263	6306	SF	F	F	239	ShADTadtffFF	25	9834	32	14292	(empty)	522	-
1476748808.727163	CF8BFw1jxnL6AGLla8	155.19.62.66	52451	214.3.88.60	53	udp	dns	-	-	-	SHR	F	F	0	^d	0	0	1	125	(empty)	10	-
1476748808.727949	CJ3uBahR0oNPyGqzl	155.19.62.66	46986	214.3.88.60	53	udp	dns	-	-	-	SHR	F	F	0	^d	0	0	1	141	(empty)	10	-
1476748808.728420	Ck9bQY2b5bfxNKyOY8	155.19.62.66	50545	214.3.88.60	53	udp	dns	0.000473	40	112	SF	F	F	0	Dd	1	68	2	168	(empty)	10	-
1476748813.756602	Ce5pTB4jGrqonjhppb	172.17.3.201	24889	155.19.62.151	9190	tcp	-	0.002004	55	1933	SF	T	F	0	SADadfF	7	427	4	1576	(empty)	162	-
1476748518.767805	CxqtgZ2TnCGC1jB7j	172.17.3.201	3703	155.19.62.151	9190	tcp	-	0.003471	55	2159	SH	T	F	0	SADadF	4	271	4	998	(empty)	365	-
1476748808.771951	CiRO4G2N9rsM7xcFG6	155.19.59.139	61245	214.3.88.60	53	udp	dns	0.000518	86	266	SF	F	F	0	Dd	2	142	2	322	(empty)	139	-
